Wall time,Step,Value
1727987286.150288,5688,0.665353000164032
1727987356.813184,5694,0.8717197179794312
1727987475.088523,5706,1.0031421184539795
1727987537.935495,5711,0.824550986289978
1727987640.655033,5721,0.8004376292228699
1727987743.252509,5731,0.6572506427764893
1727987759.768223,5733,1.2251840829849243
1727987902.092857,5748,0.7186641693115234
1727988013.420256,5759,0.9884963035583496
1727988051.679152,5761,0.8621023297309875
1727988083.898594,5765,0.4803648591041565
1727988203.387794,5777,0.5211809277534485
1727988227.682736,5780,1.0087274312973022
1727988669.370095,5821,0.7808673977851868
1727988693.882299,5824,0.751509964466095
1727988726.195549,5828,0.8264777064323425
1727988883.013935,5842,0.8459161520004272
1727988994.225106,5853,0.7894653081893921
1727989050.807829,5860,0.5775492787361145
1727989129.337448,5867,0.5285611748695374
1727989232.503891,5877,0.5823934674263
1727989256.664449,5880,1.3086484670639038
1727989318.976685,5885,1.0515109300613403
1727989359.382804,5890,0.8052094578742981
1727989430.242882,5896,0.7375591397285461
1727989549.268888,5908,0.5467797517776489
1727989557.522914,5909,0.5280601978302002
1727989739.939686,5926,1.4792619943618774
1727989763.894284,5929,0.9588063955307007
1727989842.902244,5936,0.8285453915596008
1727989961.339674,5948,1.0992333889007568
1727990124.784349,5963,0.7118186950683594
1727990140.421632,5965,0.6539278030395508
1727990217.913854,5972,0.8693517446517944
1727990319.12774,5982,0.7186514139175415
1727990384.441742,5990,0.5778254270553589
1727990421.876629,5992,0.8098962903022766
1727990438.171255,5994,0.9993370175361633
1727990478.852283,5999,0.8043109774589539
1727990571.821882,6008,0.6477251648902893
1727990674.115356,6018,0.5588885545730591
1727990682.262467,6019,0.7320905923843384
1727990783.946956,6029,0.6204169988632202
1727990837.157096,6033,0.8455610275268555
1727990845.232457,6034,0.6401209831237793
1727991040.342764,6053,1.3248952627182007
1727991080.70856,6058,0.5455245971679688
1727991096.601181,6060,0.6252666711807251
1727991150.249295,6064,0.9915834665298462
1727991243.590711,6073,0.8036296963691711
1727991429.89057,6091,1.1473262310028076
1727991634.533298,6111,0.6461179852485657
1727991674.265691,6116,0.8360952138900757
1727991768.357052,6125,0.8032482266426086
1727991837.941664,6131,0.7416723966598511
1727991845.918882,6132,0.751652717590332
1727991854.215221,6133,0.6163042783737183
1727991878.302279,6136,0.9124554395675659
1727991902.551462,6139,0.749242901802063
1727992057.684435,6153,0.7834680676460266
1727992143.108203,6161,1.023902416229248
1727992301.414239,6178,0.7455717325210571
1727992309.442513,6179,0.7044216394424438
1727992364.314127,6183,0.9084066152572632
1727992404.862018,6188,0.7212356328964233
1727992483.775713,6195,0.8810411691665649
1727992578.594177,6204,0.693080484867096
1727992594.790014,6206,0.615875244140625
1727992697.318394,6216,0.9758073091506958
1727992767.51523,6222,0.5508171319961548
1727992783.539211,6224,0.8061030507087708
1727992832.406433,6230,1.5106134414672852
1727992870.790852,6232,1.052854299545288
1727992887.1149,6234,0.5106474161148071
1727993006.078759,6246,0.6546038389205933
1727993022.297322,6248,1.4175631999969482
1727993038.318385,6250,0.6809452176094055
1727993289.940446,6273,1.3168420791625977
1727993322.064804,6277,0.6281489133834839
1727993384.840742,6282,0.7709177136421204
1727993409.330559,6285,0.9043472409248352
1727993582.49945,6301,0.7859140634536743
1727993683.088639,6311,1.343562364578247
1727993691.179076,6312,1.3756814002990723
1727993707.42802,6314,0.6861544847488403
1727993755.830078,6320,0.8483778834342957
1727993825.48925,6326,0.8115308880805969
1727993902.723889,6333,0.7378901243209839
1727993943.407651,6338,0.8128692507743835
1727994021.381992,6345,0.5309355854988098
1727994090.652973,6351,0.679388701915741
1727994215.857166,6364,0.6644946336746216
1727994293.352504,6371,1.3901914358139038
1727994466.984141,6390,0.7737264633178711
1727994670.115716,6410,1.0147583484649658
1727994715.695138,6413,0.7822631597518921
1727994748.181965,6417,1.2868748903274536
1727994756.083779,6418,1.646320104598999
1727994833.244039,6425,1.0866037607192993
1727995012.850975,6442,0.7683871984481812
1727995121.914579,6453,1.1460317373275757
1727995231.823735,6464,0.7039917707443237
1727995309.712033,6471,0.9312431216239929
1727995358.042022,6477,1.0832321643829346
1727995615.155956,6501,0.8930530548095703
1727995843.357956,6524,0.8756516575813293
1727996081.666559,6548,1.7465064525604248
1727996167.420575,6556,0.9387727975845337
1727996199.585881,6560,0.6562241315841675
1727996348.826802,6573,1.0789183378219604
1727996356.849594,6574,0.7722369432449341
1727996459.757812,6584,0.7715466022491455
1727996492.143584,6588,1.1129580736160278
1727996579.511503,6596,0.9850596189498901
1727996587.698812,6597,0.7182415723800659
1727996642.452862,6601,1.22750985622406
1727996715.29214,6610,0.6270394325256348
1727996745.609178,6611,0.6342614889144897
1727996848.370499,6621,0.7272698283195496
1727996856.607743,6622,0.866593062877655
1727996864.650299,6623,0.5790805816650391
1727996952.05379,6631,0.7659331560134888
1727996984.243018,6635,1.0271574258804321
1727997155.308541,6651,1.5803020000457764
1727997390.35574,6675,0.8220304250717163
1727997422.440324,6679,1.8649126291275024
1727997459.177148,6681,1.0618313550949097
1727997467.154281,6682,0.5790536999702454
1727997490.982045,6685,0.9519230127334595
1727997584.648579,6694,0.9364261627197266
1727997592.842829,6695,0.7294793128967285
1727997686.098912,6704,0.9293743371963501
1727997710.044,6707,0.7746517062187195
1727997810.452059,6717,1.1272399425506592
1727997872.281627,6722,0.9345089197158813
1727998223.843468,6758,0.8486319780349731
1727998317.597585,6767,0.7383535504341125
1727998333.663191,6769,0.8796022534370422
1727998386.735631,6773,0.7968727350234985
1727998434.672065,6779,0.9069069027900696
1727998479.951161,6782,0.8302333950996399
1727998536.565054,6789,1.0048773288726807
1727998581.700265,6792,0.7419562935829163
1727998622.033089,6797,0.6010037064552307
1727998645.933759,6800,0.8215758204460144
1727998731.491936,6808,0.9073991775512695
1727998785.202277,6812,1.1192363500595093
1727998817.725137,6816,0.9409343600273132
1727998919.468373,6826,1.3140474557876587
1727998927.524469,6827,0.7761115431785583
1727999044.873721,6839,0.7804051637649536
1727999098.237126,6843,1.083789587020874
1727999154.735907,6850,1.0450518131256104
1727999208.606939,6854,1.9230668544769287
1727999318.494563,6865,0.7839607000350952
1727999436.100589,6877,0.9751560091972351
1727999607.548451,6893,1.3320369720458984
1727999819.562429,6914,1.1613383293151855
1727999851.822946,6918,0.9961158037185669
1728000015.496954,6933,0.8141392469406128
1728000100.908022,6941,1.0414838790893555
1728000148.694829,6947,1.0012420415878296
1728000202.301814,6951,0.6446648836135864
1728000234.644807,6955,0.8936793208122253
1728000320.691759,6963,1.1042053699493408
1728000369.045074,6969,0.9856027364730835
1728000377.092407,6970,1.2816436290740967
1728000555.969474,6987,0.9977959394454956
1728000632.946409,6994,0.7376132011413574
1728000649.119457,6996,1.4418818950653076
1728000718.235758,7002,2.1851799488067627
1728000782.104625,7010,0.7608432173728943
1728000827.466748,7013,0.9957186579704285
1728000859.734106,7017,1.5012357234954834
1728000961.138542,7027,1.0192070007324219
1728001047.294528,7035,0.7816203236579895
1728001071.41517,7038,0.9660406112670898
1728001226.162533,7052,1.590683937072754
1728001258.607259,7056,0.7400937676429749
1728001344.5126,7064,0.7783015370368958
1728001368.595044,7067,1.1311285495758057
1728001437.711871,7073,0.7435998320579529
1728001624.78806,7091,1.3155182600021362
1728001640.861897,7093,1.3179519176483154
1728001827.92863,7111,1.4507923126220703
1728001859.988,7115,1.15743887424469
1728001884.022756,7118,1.4467737674713135
1728002047.106808,7133,0.7709169387817383
1728002071.364357,7136,1.1242338418960571
1728002103.638177,7140,1.2752755880355835
1728002181.183312,7147,0.5867884755134583
1728002306.853222,7160,1.3037629127502441
1728002376.758478,7166,1.5201692581176758
1728002510.868331,7180,0.8509225845336914
1728002650.726768,7192,0.9660768508911133
1728002707.705166,7199,0.777927815914154
1728002793.092445,7207,0.799192488193512
1728002878.797526,7215,0.7867239713668823
1728002886.965402,7216,0.7745753526687622
1728002948.859762,7221,1.195267915725708
1728002981.220649,7225,0.9388435482978821
1728003106.54846,7238,0.862695574760437
1728003159.879091,7242,1.0802699327468872
1728003293.728142,7256,0.793368935585022
1728003412.538596,7268,1.0867701768875122
1728003420.618172,7269,1.4429638385772705
1728003498.0538,7276,0.8372651934623718
1728003582.967467,7284,0.8869291543960571
1728003630.95493,7290,1.3138943910598755
1728003700.095348,7296,1.1334292888641357
1728003777.00616,7303,1.1081184148788452
1728003793.393694,7305,1.345085859298706
1728003887.146129,7314,0.9477203488349915
1728003903.500205,7316,0.6814385652542114
1728003911.501593,7317,0.7698484659194946
1728004106.603137,7336,0.8887296915054321
1728004130.85719,7339,0.678389847278595
1728004224.608138,7348,0.8430611491203308
1728004370.747497,7361,0.7942339181900024
1728004480.000609,7372,1.0455118417739868
1728004503.958388,7375,1.441854476928711
1728004605.394853,7385,0.9502843618392944
1728004776.107053,7401,1.8167299032211304
1728004886.548647,7412,0.812708854675293
1728004910.836189,7415,0.6105227470397949
1728005051.501619,7430,0.7613425254821777
1728005153.363736,7440,0.9231322407722473
1728005182.79415,7441,0.8924427032470703
1728005223.177987,7446,1.2743606567382812
1728005231.102498,7447,0.9942829012870789
1728005292.129202,7452,1.1305034160614014
1728005307.944693,7454,1.082745909690857
1728005340.140489,7458,0.8540517687797546
1728005348.145386,7459,0.6526880264282227
1728005356.296952,7460,1.061333179473877
1728005519.454948,7475,1.1551042795181274
1728005597.737284,7482,1.3809270858764648
1728005605.855478,7483,1.3809449672698975
1728005637.891751,7487,1.0410244464874268
1728005653.698986,7489,1.8692747354507446
1728005747.550449,7498,0.9800915718078613
1728005800.861533,7502,0.7046695947647095
1728005825.042455,7505,1.505003571510315
1728006098.614735,7531,0.8235597610473633
1728006106.778532,7532,1.0917268991470337
1728006200.515063,7541,0.5377849340438843
1728006224.339218,7544,0.8681284189224243
1728006257.078716,7548,1.5248037576675415
1728006302.157664,7551,1.1656469106674194
1728006403.96407,7561,1.0704469680786133
1728006412.148889,7562,1.412564754486084
1728006420.281932,7563,1.4496768712997437
1728006428.555844,7564,0.9315252304077148
1728006468.738087,7569,1.4515289068222046
1728006538.489836,7575,0.9644843339920044
1728006570.316752,7579,1.2774133682250977
1728006608.540521,7581,1.1817033290863037
1728006726.986405,7593,1.161561369895935
1728006759.143588,7597,1.0743684768676758
1728006828.693325,7603,1.0427767038345337
1728006836.58402,7604,1.245690107345581
1728006921.40866,7612,1.0330455303192139
1728006970.431449,7618,0.8397924304008484
1728007031.882877,7623,0.9849780797958374
1728007117.448146,7631,1.4420194625854492
1728007174.078049,7638,1.178648829460144
1728007276.029997,7648,0.8364283442497253
1728007462.472186,7666,1.1083167791366577
1728007548.238587,7674,1.19161856174469
1728007754.23346,7697,0.9902176856994629
1728007819.17881,7704,0.9207340478897095
1728007859.541784,7710,0.8973935842514038
1728007891.365808,7713,0.9835113286972046
1728008161.575603,7744,1.190609335899353
1728008168.895272,7745,1.5084154605865479
1728008320.486805,7761,0.7363818883895874
1728008327.499286,7762,0.9992340207099915
1728008415.692127,7772,1.0814340114593506
1728008436.812315,7775,1.3823715448379517
1728008450.930089,7777,0.878034234046936
1728008550.343191,7788,1.0294743776321411
1728008613.67203,7794,1.0185604095458984
1728008635.025837,7797,0.9264957308769226
1728008683.835505,7801,1.0866634845733643
1728008818.125033,7817,0.8612480163574219
1728008831.741457,7819,1.5769740343093872
1728008838.475155,7820,1.3797348737716675
1728008886.599183,7824,0.8716821670532227
1728008909.567817,7827,1.1230762004852295
1728008924.533736,7829,1.796054482460022
1728008966.953888,7832,1.2601878643035889
1728009069.620058,7843,0.920849621295929
1728009098.10613,7847,0.7822087407112122
1728009185.578832,7857,1.262902021408081
